Date,Last Price,Volume
9/25/2015,16314.67,130811000
9/24/2015,16201.32,122236000
9/23/2015,16279.89,86040096
9/22/2015,16330.47,119037600
9/21/2015,16510.19,90736712
9/18/2015,16384.58,341708000
9/17/2015,16674.74,129633000
9/16/2015,16739.95,99632464
9/15/2015,16599.85,93089328
9/14/2015,16370.96,92681456
9/11/2015,16433.09,104663504
9/10/2015,16330.4,122721600
9/9/2015,16253.57,118824800
9/8/2015,16492.68,123915696
9/4/2015,16102.38,127288896
9/3/2015,16374.76,109753600
9/2/2015,16351.38,133591904
9/1/2015,16058.35,171448304
8/31/2015,16528.03,141456304
8/28/2015,16643.01,131820000
8/27/2015,16654.77,172102096
8/26/2015,16285.51,208470400
8/25/2015,15666.44,213372704
8/24/2015,15871.35,294010816
8/21/2015,16459.75,225287904
8/20/2015,16990.69,128562400
8/19/2015,17348.73,104743504
8/18/2015,17511.34,79908672
8/17/2015,17545.18,73388840
8/14/2015,17477.4,82148784
8/13/2015,17408.25,88573824
8/12/2015,17402.51,120665504
8/11/2015,17402.84,103040600
8/10/2015,17615.17,92493120
8/7/2015,17373.38,81818896
8/6/2015,17419.75,96191832
8/5/2015,17540.47,102476704
8/4/2015,17550.69,99193120
8/3/2015,17598.2,87968752
7/31/2015,17689.86,106135400
7/30/2015,17745.98,76806736
7/29/2015,17751.39,93188208
7/28/2015,17630.27,103472496
7/27/2015,17440.59,117881504
7/24/2015,17568.53,103494200
7/23/2015,17731.92,90130080
7/22/2015,17851.04,112431504
7/21/2015,17919.29,104800800
7/20/2015,18100.41,75123648
7/17/2015,18086.45,106553504
7/16/2015,18120.25,85127552
7/15/2015,18050.17,81889792
7/14/2015,18053.58,76758272
7/13/2015,17977.68,86414528
7/10/2015,17760.41,85836624
7/9/2015,17548.62,100613400
7/8/2015,17515.42,69884112
7/7/2015,17776.91,105863000
7/6/2015,17683.58,90159032
7/2/2015,17730.11,83114448
7/1/2015,17757.91,87015280
6/30/2015,17619.51,126477504
6/29/2015,17596.35,116386600
6/26/2015,17946.68,158162800
6/25/2015,17890.36,79021360
6/24/2015,17966.07,104994200
6/23/2015,18144.07,75988528
6/22/2015,18119.78,77785840
6/19/2015,18015.95,258328192
6/18/2015,18115.84,94469904
6/17/2015,17935.74,92427296
6/16/2015,17904.48,77525088
6/15/2015,17791.17,91933008
6/12/2015,17898.84,83819984
6/11/2015,18039.37,89507408
6/10/2015,18000.4,96997688
6/9/2015,17764.04,90560872
6/8/2015,17766.55,86322768
6/5/2015,17849.46,89179024
6/4/2015,17905.58,93491424
6/3/2015,18076.27,73136728
6/2/2015,18011.94,77574328
6/1/2015,18040.37,85664032
5/29/2015,18010.68,139894400
5/28/2015,18126.12,67526176
5/27/2015,18162.99,96420152
5/26/2015,18041.54,109471000
5/22/2015,18232.02,78915344
5/21/2015,18285.74,84298928
5/20/2015,18285.4,80235664
5/19/2015,18312.39,87211120
5/18/2015,18298.88,79110448
5/15/2015,18272.56,108249696
5/14/2015,18252.24,91615928
5/13/2015,18060.49,85669280
5/12/2015,18068.23,89303432
5/11/2015,18105.17,86092208
5/8/2015,18191.11,94983680
5/7/2015,17924.06,80943952
5/6/2015,17841.98,100452400
5/5/2015,17928.2,95359712
5/4/2015,18070.4,86037616
5/1/2015,18024.06,91788864
4/30/2015,17840.52,129303000
4/29/2015,18035.53,102213200
4/28/2015,18110.14,124995904
4/27/2015,18037.97,123706400
4/24/2015,18080.14,119195800
4/23/2015,18058.69,100614800
4/22/2015,18038.27,91368144
4/21/2015,17949.59,95236520
4/20/2015,18034.93,103184704
4/17/2015,17826.3,138888704
4/16/2015,18105.77,89572128
4/15/2015,18112.61,113665504
4/14/2015,18036.7,83204944
4/13/2015,17977.04,120103400
4/10/2015,18057.65,116437696
4/9/2015,17958.73,86759504
4/8/2015,17902.51,76829744
4/7/2015,17875.42,72193688
4/6/2015,17880.85,100886096
4/2/2015,17763.24,87385856
4/1/2015,17698.18,103386400
3/31/2015,17776.12,119487800
3/30/2015,17976.31,104086304
3/27/2015,17712.66,103476400
3/26/2015,17678.23,117774600
3/25/2015,17718.54,106686896
3/24/2015,18011.14,87206784
3/23/2015,18116.04,98082800
3/20/2015,18127.65,334381184
3/19/2015,17959.03,107835696
3/18/2015,18076.19,130950400
3/17/2015,17849.08,82566648
3/16/2015,17977.42,101769104
3/13/2015,17749.31,113633400
3/12/2015,17895.22,111568800
3/11/2015,17635.39,102127200
3/10/2015,17662.94,120459696
3/9/2015,17995.72,85827664
3/6/2015,17856.78,113355600
3/5/2015,18135.72,75842816
3/4/2015,18096.9,80909720
3/3/2015,18203.37,83840336
3/2/2015,18288.63,89803824
2/27/2015,18132.7,101127000
2/26/2015,18214.42,81501832
2/25/2015,18224.57,80489128
2/24/2015,18209.19,79345272
2/23/2015,18116.84,83675296
2/20/2015,18140.44,111396600
2/19/2015,17985.77,79132528
2/18/2015,18029.85,75163560
2/17/2015,18047.58,98764928
2/13/2015,18019.35,85251424
2/12/2015,17972.38,117289800
2/11/2015,17862.14,90624480
2/10/2015,17868.76,89937680
2/9/2015,17729.21,81587664
2/6/2015,17824.29,93622656
2/5/2015,17884.88,79921024
2/4/2015,17673.02,102580200
2/3/2015,17666.4,112864896
2/2/2015,17361.04,108102600
1/30/2015,17164.95,168561104
1/29/2015,17416.85,111711200
1/28/2015,17191.37,116060400
1/27/2015,17387.21,136013600
1/26/2015,17678.7,88401720
1/23/2015,17672.6,97123008
1/22/2015,17813.98,111983000
1/21/2015,17554.28,95562728
1/20/2015,17515.23,119613600
1/16/2015,17511.57,140501696
1/15/2015,17320.71,94835008
1/14/2015,17427.09,109191296
1/13/2015,17613.68,99362784
1/12/2015,17640.84,92512752
1/9/2015,17737.37,93394480
1/8/2015,17907.87,114903296
1/7/2015,17584.52,91042400
1/6/2015,17371.64,101919400
1/5/2015,17501.65,116181696
1/2/2015,17832.99,76343552
12/31/2014,17823.07,82838704
12/30/2014,17983.07,47486728
12/29/2014,18038.23,53875900
12/26/2014,18053.71,52569080
12/24/2014,18030.21,42870160
12/23/2014,18024.17,82886896
12/22/2014,17959.44,98472288
12/19/2014,17804.8,343705216
12/18/2014,17778.15,124000304
12/17/2014,17356.87,118227296
12/16/2014,17068.87,116700800
12/15/2014,17180.84,114052304
12/12/2014,17280.83,121957000
12/11/2014,17596.34,90107968
12/10/2014,17533.15,115103696
12/9/2014,17801.2,100409600
12/8/2014,17852.48,88683312
12/5/2014,17958.79,79119008
12/4/2014,17900.1,76272336
12/3/2014,17912.62,99408304
12/2/2014,17879.55,81975328
12/1/2014,17776.8,86407616
11/28/2014,17828.24,80472896
11/26/2014,17827.75,67451584
11/25/2014,17814.94,88203392
11/24/2014,17817.9,85510208
11/21/2014,17810.06,140974400
11/20/2014,17719,77753296
11/19/2014,17685.73,73781312
11/18/2014,17687.82,87346560
11/17/2014,17647.75,70335232
11/14/2014,17634.74,72859200
11/13/2014,17652.79,80567424
11/12/2014,17612.2,77165432
11/11/2014,17614.9,52878032
11/10/2014,17613.74,71435328
11/7/2014,17573.93,82918352
11/6/2014,17554.47,70672832
11/5/2014,17484.53,76041008
11/4/2014,17383.84,81416432
11/3/2014,17366.24,80047424
10/31/2014,17390.52,121612200
10/30/2014,17195.42,80229392
10/29/2014,16974.31,76448360
10/28/2014,17005.75,83879912
10/27/2014,16817.94,72586816
10/24/2014,16805.41,90411080
10/23/2014,16677.9,100441296
10/22/2014,16461.32,92054568
10/21/2014,16614.81,105116704
10/20/2014,16399.67,94340704
10/17/2014,16380.41,137915904
10/16/2014,16117.24,131672800
10/15/2014,16141.74,160389296
10/14/2014,16315.19,110622600
10/13/2014,16321.07,107850000
10/10/2014,16544.1,136428304
10/9/2014,16659.25,93240336
10/8/2014,16994.22,106929904
10/7/2014,16719.39,79418976
10/6/2014,16991.91,65555472
10/3/2014,17009.69,87940704
10/2/2014,16801.05,75494144
10/1/2014,16804.71,104258096
9/30/2014,17042.9,102295000
9/29/2014,17071.22,70230688
9/26/2014,17113.15,74675080
9/25/2014,16945.8,93531392
9/24/2014,17210.06,80529880
9/23/2014,17055.87,77094008
9/22/2014,17172.68,74299320
9/19/2014,17279.74,349641792
9/18/2014,17265.99,85342512
9/17/2014,17156.85,87808408
9/16/2014,17131.97,73204168
9/15/2014,17031.14,71741272
9/12/2014,16987.51,82880880
9/11/2014,17049,63655860
9/10/2014,17068.71,76777032
9/9/2014,17013.87,69042560
9/8/2014,17111.42,65646152
9/5/2014,17137.36,76688816
9/4/2014,17069.58,68124336
9/3/2014,17078.28,62777420
9/2/2014,17067.56,64821080
8/29/2014,17098.45,81516952
8/28/2014,17079.57,51863640
8/27/2014,17122.01,61694160
8/26/2014,17106.7,50711720
8/25/2014,17076.87,57428780
8/22/2014,17001.22,64337920
8/21/2014,17039.49,65168280
8/20/2014,16979.13,61979760
8/19/2014,16919.59,67245856
8/18/2014,16838.74,75681344
8/15/2014,16662.91,109193104
8/14/2014,16713.58,62375720
8/13/2014,16651.8,67005260
8/12/2014,16560.54,62776380
8/11/2014,16569.98,65573780
8/8/2014,16553.93,82422976
8/7/2014,16368.27,80452640
8/6/2014,16443.34,78608816
8/5/2014,16429.47,76631392
8/4/2014,16569.28,76264992
8/1/2014,16493.37,84856312
7/31/2014,16563.3,101691504
7/30/2014,16880.36,77750384
7/29/2014,16912.11,75986464
7/28/2014,16982.59,66192408
7/25/2014,16960.57,67290624
7/24/2014,17083.8,66390660
7/23/2014,17086.63,73470888
7/22/2014,17113.54,78408760
7/21/2014,17051.73,67599240
7/18/2014,17100.18,112538704
7/17/2014,16976.81,99253024
7/16/2014,17138.2,111552000
7/15/2014,17060.68,102403504
7/14/2014,17055.42,60581568
7/11/2014,16943.81,60602800
7/10/2014,16915.07,67520840
7/9/2014,16985.61,67121992
7/8/2014,16906.62,75247152
7/7/2014,17024.21,61481340
7/3/2014,17068.26,66797552
7/2/2014,16976.24,57851500
7/1/2014,16956.07,74066512
6/30/2014,16826.6,90383376
6/27/2014,16851.84,137693696
6/26/2014,16846.13,63659600
6/25/2014,16867.51,73928416
6/24/2014,16818.13,78376336
6/23/2014,16937.26,63637128
6/20/2014,16947.08,247357792
6/19/2014,16921.46,80223960
6/18/2014,16906.62,73727232
6/17/2014,16808.49,63562940
6/16/2014,16781.01,77903264
6/13/2014,16775.74,95233344
6/12/2014,16734.19,73071288
6/11/2014,16843.88,61872512
6/10/2014,16945.92,64558540
6/9/2014,16943.1,67128000
6/6/2014,16924.28,80531112
6/5/2014,16836.11,70468656
6/4/2014,16737.53,65572928
6/3/2014,16722.34,67831376
6/2/2014,16743.63,57562620
5/30/2014,16717.17,105192200
5/29/2014,16698.74,55500928
5/28/2014,16633.18,62481752
5/27/2014,16675.5,80872096
5/23/2014,16606.27,61343620
5/22/2014,16543.08,59248448
5/21/2014,16533.06,76731408
5/20/2014,16374.31,75150064
5/19/2014,16511.86,82186608
5/16/2014,16491.31,119327296
5/15/2014,16446.81,106625400
5/14/2014,16613.97,74574688
5/13/2014,16715.44,71340176
5/12/2014,16695.47,71566560
5/9/2014,16583.34,75017400
5/8/2014,16550.97,75629832
5/7/2014,16518.54,93874704
5/6/2014,16401.02,74339424
5/5/2014,16530.55,70336128
5/2/2014,16512.89,78913456
5/1/2014,16558.87,75628568
4/30/2014,16580.84,92979856
4/29/2014,16535.37,71240064
4/28/2014,16448.74,105520896
4/25/2014,16361.46,90659024
4/24/2014,16501.65,80711664
4/23/2014,16501.65,76922816
4/22/2014,16514.37,84834624
4/21/2014,16449.25,79512880
4/17/2014,16408.54,136204608
4/16/2014,16424.85,94660384
4/15/2014,16262.56,98414208
4/14/2014,16173.24,90026320
4/11/2014,16026.75,119556704
4/10/2014,16170.22,112561800
4/9/2014,16437.18,91552872
4/8/2014,16256.14,98518384
4/7/2014,16245.87,116550896
4/4/2014,16412.71,104363504
4/3/2014,16572.55,77237848
4/2/2014,16573,78139872
4/1/2014,16532.61,88049184
3/31/2014,16457.66,104531200
3/28/2014,16323.06,86390008
3/27/2014,16264.23,93702512
3/26/2014,16268.99,92772448
3/25/2014,16367.88,89151512
3/24/2014,16276.69,110628304
3/21/2014,16302.77,353686784
3/20/2014,16331.05,91552112
3/19/2014,16222.17,90115184
3/18/2014,16336.19,79156608
3/17/2014,16247.22,88928560
3/14/2014,16065.67,85723376
3/13/2014,16108.89,86167320
3/12/2014,16340.08,77900552
3/11/2014,16351.25,78152768
3/10/2014,16418.68,68222048
3/7/2014,16452.72,80693800
3/6/2014,16421.89,75906592
3/5/2014,16360.18,73981984
3/4/2014,16395.88,96133024
3/3/2014,16168.03,92811480
2/28/2014,16321.71,122113800
2/27/2014,16272.65,97655904
2/26/2014,16198.41,93987352
2/25/2014,16179.66,99501032
2/24/2014,16207.14,244577600
2/21/2014,16103.3,126585800
2/20/2014,16133.23,77724704
2/19/2014,16040.56,80568752
2/18/2014,16130.4,91257104
2/14/2014,16154.39,84087216
2/13/2014,16027.59,99477744
2/12/2014,15963.94,79655568
2/11/2014,15994.77,95936416
2/10/2014,15801.79,84115728
2/7/2014,15794.08,105795200
2/6/2014,15628.53,106988000
2/5/2014,15440.23,105146400
2/4/2014,15445.24,124113000
2/3/2014,15372.8,151055392
1/31/2014,15698.85,137120000
1/30/2014,15848.61,92328272
1/29/2014,15738.79,109602600
1/28/2014,15928.56,89204016
1/27/2014,15837.88,127651800
1/24/2014,15879.11,141475904
1/23/2014,16197.35,101050896
1/22/2014,16373.34,87610152
1/21/2014,16414.44,111587600
1/17/2014,16458.56,184995296
1/16/2014,16417.01,88292096
1/15/2014,16481.94,101154600
1/14/2014,16373.86,98618560
1/13/2014,16257.94,111689600
1/10/2014,16437.05,85197984
1/9/2014,16444.76,84000960
1/8/2014,16462.74,103272200
1/7/2014,16530.94,81432720
1/6/2014,16425.1,89407184
1/3/2014,16469.99,72784592
1/2/2014,16441.35,80968528
12/31/2013,16576.66,78782480
12/30/2013,16504.29,54229120
12/27/2013,16478.41,47230560
12/26/2013,16479.88,50163048
12/24/2013,16357.55,33644712
12/23/2013,16294.61,78943648
12/20/2013,16221.14,285312800
12/19/2013,16179.08,94992576
12/18/2013,16167.97,129648200
12/17/2013,15875.26,101494200
12/16/2013,15884.57,101482000
12/13/2013,15755.36,83204304
12/12/2013,15739.43,106053104
12/11/2013,15843.53,107188304
12/10/2013,15973.13,79448256
12/9/2013,16025.53,91823120
12/6/2013,16020.2,98268880
12/5/2013,15821.51,128098896
12/4/2013,15889.77,111181904
12/3/2013,15914.62,103918400
12/2/2013,16008.77,92595456
11/29/2013,16086.41,69193424
11/27/2013,16097.33,65742940
11/26/2013,16072.8,107465200
11/25/2013,16072.54,94053392
11/22/2013,16064.77,81045216
11/21/2013,16009.99,79030800
11/20/2013,15900.82,84359888
11/19/2013,15967.03,84587872
11/18/2013,15976.02,94870528
11/15/2013,15961.7,126522600
11/14/2013,15876.22,123955400
11/13/2013,15821.63,99021720
11/12/2013,15750.67,79262200
11/11/2013,15783.1,58862048
11/8/2013,15761.78,102018496
11/7/2013,15593.98,103858496
11/6/2013,15746.88,109219400
11/5/2013,15618.22,91894368
11/4/2013,15639.12,71202720
11/1/2013,15615.55,101841904
10/31/2013,15545.75,114095200
10/30/2013,15618.76,79174568
10/29/2013,15680.35,86615584
10/28/2013,15568.93,92764736
10/25/2013,15570.28,109913600
10/24/2013,15509.21,89962680
10/23/2013,15413.33,90647928
10/22/2013,15467.66,107035296
10/21/2013,15392.2,93476176
10/18/2013,15399.65,156674704
10/17/2013,15371.65,108506704
10/16/2013,15373.83,92858920
10/15/2013,15168.01,91747360
10/14/2013,15301.26,81491400
10/11/2013,15237.11,85770712
10/10/2013,15126.07,106549000
10/9/2013,14802.98,103205400
10/8/2013,14776.53,102722600
10/7/2013,14936.24,79622208
10/4/2013,15072.58,75106384
10/3/2013,14996.48,91308864
10/2/2013,15133.14,86107904
10/1/2013,15191.7,82470784
9/30/2013,15129.67,122332096
9/27/2013,15258.24,95665680
9/26/2013,15328.3,79080560
9/25/2013,15273.26,81947664
9/24/2013,15334.59,85429608
9/23/2013,15401.38,94958000
9/20/2013,15451.09,379706816
9/19/2013,15636.55,116298096
9/18/2013,15676.94,145458096
9/17/2013,15529.73,104485904
9/16/2013,15494.78,105750896
9/13/2013,15376.06,90913232
9/12/2013,15300.64,99759584
9/11/2013,15326.6,102104704
9/10/2013,15191.06,103202496
9/9/2013,15063.12,90664192
9/6/2013,14922.5,108420096
9/5/2013,14937.48,101020704
9/4/2013,14930.87,122179600
9/3/2013,14833.96,142542496
8/30/2013,14810.31,135882000
8/29/2013,14840.95,93184168
8/28/2013,14824.51,104626096
8/27/2013,14776.13,118612896
8/26/2013,14946.46,102830304
8/23/2013,15010.51,131900400
8/22/2013,14963.74,103086600
8/21/2013,14897.55,98370352
8/20/2013,15002.99,102348896
8/19/2013,15010.74,111657200
8/16/2013,15081.47,151636304
8/15/2013,15112.19,128358200
8/14/2013,15337.66,95201352
8/13/2013,15451.01,84811208
8/12/2013,15419.68,78072064
8/9/2013,15425.51,81189880
8/8/2013,15498.32,91000792
8/7/2013,15470.67,88433536
8/6/2013,15518.74,87765912
8/5/2013,15612.13,76853536
8/2/2013,15658.36,104848896
8/1/2013,15628.02,111051904
7/31/2013,15499.54,145134304
7/30/2013,15520.59,117559504
7/29/2013,15521.97,87244496
7/26/2013,15558.83,94887040
7/25/2013,15555.61,103268304
7/24/2013,15542.24,99343456
7/23/2013,15567.74,98712832
7/22/2013,15545.55,130827400
7/19/2013,15543.74,229878208
7/18/2013,15548.54,136953296
7/17/2013,15470.52,126980896
7/16/2013,15451.85,105978400
7/15/2013,15484.26,99438736
7/12/2013,15464.3,130147800
7/11/2013,15460.92,125054800
7/10/2013,15291.66,105073600
7/9/2013,15300.34,109275104
7/8/2013,15224.69,136831600
7/5/2013,15135.84,94572944
7/3/2013,14988.55,60999072
7/2/2013,14932.41,116609200
7/1/2013,14974.96,120576200
6/28/2013,14909.6,230033904
6/27/2013,15024.49,113654600
6/26/2013,14910.14,133235296
6/25/2013,14760.31,135948608
6/24/2013,14659.56,158676096
6/21/2013,14799.4,420084288
6/20/2013,14758.32,172643504
6/19/2013,15112.19,111400000
6/18/2013,15318.23,99220656
6/17/2013,15179.85,139259808
6/14/2013,15070.18,107442496
6/13/2013,15176.08,104492096
6/12/2013,14995.23,105782600
6/11/2013,15122.02,101643000
6/10/2013,15238.59,94247456
6/7/2013,15248.12,137384896
6/6/2013,15040.62,140417792
6/5/2013,14960.59,141411392
6/4/2013,15177.54,134321296
6/3/2013,15254.03,148367904
5/31/2013,15115.57,208850800
5/30/2013,15324.53,121157504
5/29/2013,15302.8,114027104
5/28/2013,15409.39,130699104
5/24/2013,15303.1,105657904
5/23/2013,15294.5,148822400
5/22/2013,15307.17,171875808
5/21/2013,15387.58,122970704
5/20/2013,15335.28,116504496
5/17/2013,15354.4,175778304
5/16/2013,15233.22,145108704
5/15/2013,15275.69,126287904
5/14/2013,15215.25,124607200
5/13/2013,15091.68,94291984
5/10/2013,15118.49,98985880
5/9/2013,15082.62,97852256
5/8/2013,15105.12,113513400
5/7/2013,15056.2,117239400
5/6/2013,14968.89,116164800
5/3/2013,14973.96,119898496
5/2/2013,14831.58,91184832
5/1/2013,14700.95,112629504
4/30/2013,14839.8,148252800
4/29/2013,14818.75,97069424
4/26/2013,14712.55,128920600
4/25/2013,14700.8,129623696
4/24/2013,14676.3,138050208
4/23/2013,14719.46,137377408
4/22/2013,14567.17,146912704
4/19/2013,14547.51,207215904
4/18/2013,14537.14,158377792
4/17/2013,14618.59,168023296
4/16/2013,14756.78,127004400
4/15/2013,14599.2,161737408
4/12/2013,14865.06,119588200
4/11/2013,14865.14,144620992
4/10/2013,14802.24,120740800
4/9/2013,14673.46,128593904
4/8/2013,14613.48,106704704
4/5/2013,14565.25,131266000
4/4/2013,14606.11,105101800
4/3/2013,14550.35,127147400
4/2/2013,14662.01,98428496
4/1/2013,14572.85,91406544
3/28/2013,14578.54,153742896
3/27/2013,14526.16,92683136
3/26/2013,14559.65,96045920
3/25/2013,14447.75,124849104
3/22/2013,14512.03,101467600
3/21/2013,14421.49,110478304
3/20/2013,14511.73,121359504
3/19/2013,14455.82,122174096
3/18/2013,14452.06,119658200
3/15/2013,14514.11,407922592
3/14/2013,14539.14,117412800
3/13/2013,14455.28,83965328
3/12/2013,14450.06,102106304
3/11/2013,14447.29,94889592
3/8/2013,14397.07,115645104
3/7/2013,14329.49,117107504
3/6/2013,14296.24,116519504
3/5/2013,14253.77,112111904
3/4/2013,14127.82,110818096
3/1/2013,14089.66,125941400
2/28/2013,14054.49,177181200
2/27/2013,14075.37,107014400
2/26/2013,13900.13,132600400
2/25/2013,13784.17,152307200
2/22/2013,14000.57,139857904
2/21/2013,13880.62,131456400
2/20/2013,13927.54,138554496
2/19/2013,14035.67,136428192
2/15/2013,13981.76,195686800
2/14/2013,13973.39,114819504
2/13/2013,13982.91,133732600
2/12/2013,14018.7,117201504
2/11/2013,13971.24,75091664
2/8/2013,13992.97,99875296
2/7/2013,13944.05,118551296
2/6/2013,13986.52,127643696
2/5/2013,13979.3,134402592
2/4/2013,13880.08,130455000
